id,age,job,marital,education,location,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
15151,40,blue-collar,married,unknown,unknown,0,486.0,1,0,unknown,20,may,97,8,-1,0,unknown,0
15152,49,self-employed,married,tertiary,unknown,0,8142.0,0,0,telephone,18,nov,500,1,-1,0,unknown,0
15153,46,entrepreneur,married,secondary,unknown,0,294.0,1,0,cellular,17,jul,228,1,-1,0,unknown,0
15154,52,administrator,married,secondary,Porto,0,786.0,1,0,cellular,6,may,164,5,-1,0,unknown,0
15155,29,blue-collar,married,secondary,Lisboa,0,0.0,1,0,cellular,16,jul,186,4,-1,0,unknown,0
15156,39,blue-collar,married,secondary,unknown,0,0.0,1,0,unknown,20,may,165,2,-1,0,unknown,0
15157,50,technician,married,tertiary,unknown,0,2611.0,0,0,cellular,12,may,177,1,387,2,success,0
15158,35,blue-collar,married,secondary,Coimbra,0,-185.0,1,1,unknown,27,may,130,2,-1,0,unknown,0
15159,54,housemaid,married,primary,unknown,0,5048.0,0,0,unknown,18,jun,163,1,-1,0,unknown,0
15160,42,management,single,tertiary,unknown,0,-56.0,1,0,unknown,20,jun,126,14,-1,0,unknown,0
15161,60,housemaid,married,primary,unknown,0,887.0,0,0,cellular,14,aug,95,2,-1,0,unknown,0
15162,44,blue-collar,married,primary,Porto,0,401.0,1,0,cellular,18,may,41,1,-1,0,unknown,0
15163,53,retired,married,secondary,unknown,0,303.0,1,0,unknown,6,may,593,2,-1,0,unknown,0
15164,48,management,married,tertiary,Amadora,0,0.0,1,0,cellular,10,jul,108,1,-1,0,unknown,0
15165,36,management,divorced,tertiary,unknown,0,210.0,1,0,cellular,17,jul,182,2,-1,0,unknown,0
15166,56,housemaid,married,primary,Lisboa,0,19.0,0,0,cellular,13,aug,111,2,-1,0,unknown,0
15167,38,blue-collar,single,secondary,Lisboa,0,0.0,0,0,cellular,13,aug,255,2,105,1,failure,0
15168,83,retired,married,primary,Coimbra,0,425.0,0,0,telephone,22,jun,883,1,140,1,failure,1
15169,31,self-employed,single,tertiary,Coimbra,0,283.0,0,0,cellular,1,jun,134,1,-1,0,unknown,0
15170,30,technician,single,tertiary,Lisboa,0,178.0,0,0,cellular,17,jul,656,3,-1,0,unknown,1
15171,57,retired,married,secondary,Lisboa,0,6610.0,0,0,cellular,14,aug,449,2,-1,0,unknown,0
15172,46,management,married,tertiary,unknown,0,974.0,1,0,unknown,20,jun,652,3,-1,0,unknown,0
15173,47,technician,married,secondary,Lisboa,0,332.0,1,0,cellular,2,feb,276,1,269,1,success,0
15174,37,blue-collar,single,unknown,unknown,0,2188.0,0,0,unknown,16,may,193,8,-1,0,unknown,0
15175,23,management,single,tertiary,Lisboa,0,508.0,0,0,cellular,8,jun,544,1,-1,0,unknown,0
15176,28,administrator,divorced,secondary,Lisboa,0,-504.0,1,1,cellular,14,may,578,1,-1,0,unknown,1
15177,40,student,single,secondary,unknown,0,834.0,1,0,cellular,6,may,283,3,-1,0,unknown,0
15178,40,blue-collar,married,primary,Lisboa,0,328.0,1,0,unknown,21,may,526,8,-1,0,unknown,0
15179,44,services,married,secondary,Porto,0,29312.0,0,0,unknown,13,may,226,1,-1,0,unknown,0
15180,44,technician,divorced,secondary,unknown,0,0.0,1,0,cellular,7,jul,835,4,-1,0,unknown,0
15181,41,management,married,tertiary,unknown,0,1559.0,0,0,cellular,28,aug,74,7,-1,0,unknown,0
15182,41,technician,married,tertiary,unknown,0,1990.0,1,1,cellular,17,apr,316,2,339,1,other,0
15183,34,services,divorced,secondary,unknown,0,44.0,0,0,unknown,9,jun,118,1,-1,0,unknown,0
15184,52,technician,married,secondary,Lisboa,0,172.0,1,1,cellular,8,aug,75,2,-1,0,unknown,0
15185,58,housemaid,divorced,primary,unknown,0,3568.0,0,0,cellular,11,aug,226,2,-1,0,unknown,0
15186,38,technician,married,secondary,unknown,0,-421.0,1,0,cellular,3,apr,187,1,332,5,failure,0
15187,29,blue-collar,single,primary,unknown,0,950.0,1,0,unknown,4,jun,135,3,-1,0,unknown,0
15188,49,administrator,divorced,secondary,unknown,0,-73.0,1,0,cellular,30,jul,31,22,-1,0,unknown,0
15189,41,technician,married,secondary,unknown,0,799.0,0,0,cellular,31,jul,125,6,-1,0,unknown,0
15190,23,blue-collar,single,secondary,Lisboa,0,431.0,0,0,cellular,13,aug,496,2,-1,0,unknown,1
15191,41,services,married,secondary,Lisboa,0,1141.0,1,0,unknown,27,may,228,1,-1,0,unknown,0
15192,31,blue-collar,single,secondary,unknown,0,530.0,0,1,cellular,18,nov,251,2,-1,0,unknown,0
15193,46,technician,divorced,secondary,Lisboa,0,387.0,1,1,cellular,3,apr,298,1,-1,0,unknown,0
15194,46,management,divorced,secondary,Porto,0,0.0,0,0,cellular,27,aug,763,5,-1,0,unknown,1
15195,52,management,married,secondary,unknown,0,428.0,1,0,unknown,30,may,153,1,-1,0,unknown,0
15196,31,entrepreneur,married,tertiary,unknown,0,0.0,1,1,cellular,11,jul,151,2,-1,0,unknown,0
15197,42,management,divorced,tertiary,unknown,0,624.0,0,0,cellular,18,aug,75,5,-1,0,unknown,0
15198,33,entrepreneur,single,tertiary,unknown,0,1623.0,1,0,cellular,2,sep,291,3,-1,0,unknown,1
15199,39,blue-collar,married,secondary,Porto,0,1307.0,1,0,telephone,31,oct,158,1,-1,0,unknown,1
15200,40,blue-collar,married,secondary,Braga,0,1293.1545198327315,1,0,unknown,28,may,44,7,-1,0,unknown,0
15201,59,self-employed,married,tertiary,unknown,0,2013.0,0,0,cellular,19,feb,222,4,94,2,success,1
15202,50,management,married,tertiary,unknown,0,1657.64584735408,0,0,cellular,30,jan,199,1,205,1,failure,0
15203,33,administrator,single,secondary,unknown,0,101.0,1,0,unknown,6,may,392,1,-1,0,unknown,0
15204,30,administrator,married,secondary,Porto,0,32.0,1,1,cellular,22,jul,163,1,-1,0,unknown,0
15205,56,retired,married,primary,Lisboa,0,161.0,0,1,cellular,22,jul,121,2,-1,0,unknown,0
15206,33,technician,married,secondary,unknown,0,3572.0,1,0,cellular,18,nov,85,2,-1,0,unknown,0
15207,44,blue-collar,divorced,primary,Porto,0,25.0,1,0,cellular,13,may,201,1,344,7,failure,0
15208,49,blue-collar,married,secondary,unknown,0,134.0,1,1,unknown,27,may,265,2,-1,0,unknown,0
15209,38,services,divorced,secondary,unknown,0,439.0,0,0,unknown,16,jun,50,1,-1,0,unknown,0
15210,27,management,single,tertiary,unknown,0,574.0,1,0,cellular,18,may,196,3,-1,0,unknown,0
15211,26,blue-collar,married,secondary,Coimbra,0,800.0,1,0,unknown,15,may,219,1,-1,0,unknown,0
15212,50,management,married,tertiary,Lisboa,0,724.0,0,0,cellular,4,aug,144,2,-1,0,unknown,0
15213,41,services,single,secondary,unknown,0,323.0,1,0,unknown,15,may,122,6,-1,0,unknown,0
15214,28,technician,single,tertiary,Lisboa,0,183.0,1,1,unknown,28,may,62,2,-1,0,unknown,0
15215,47,self-employed,married,unknown,Lisboa,0,14.0,1,0,cellular,15,may,142,1,-1,0,unknown,0
15216,35,management,single,tertiary,unknown,0,7918.0,0,0,cellular,7,sep,497,1,-1,0,unknown,1
15217,35,blue-collar,divorced,tertiary,unknown,0,3547.0,1,0,cellular,19,nov,289,1,-1,0,unknown,0
15218,34,technician,divorced,secondary,unknown,0,1451.0,1,0,unknown,30,may,1097,15,-1,0,unknown,1
15219,41,blue-collar,married,primary,unknown,0,406.0,1,0,unknown,9,may,2462,1,-1,0,unknown,0
15220,32,unknown,single,secondary,unknown,0,-274.0,0,1,unknown,27,may,108,3,-1,0,unknown,0
15222,34,blue-collar,single,secondary,unknown,1,-369.0,1,0,unknown,23,may,353,2,-1,0,unknown,0
15223,42,management,married,tertiary,unknown,0,0.0,0,1,telephone,12,may,139,3,361,4,failure,0
15224,44,unemployed,single,tertiary,Lisboa,0,810.0,0,0,cellular,4,aug,184,1,-1,0,unknown,0
15225,31,technician,married,tertiary,unknown,0,81.0,1,0,cellular,29,jan,189,1,-1,0,unknown,0
15226,32,services,single,secondary,Lisboa,0,5806.0,1,0,cellular,20,nov,1503,2,-1,0,unknown,1
15227,46,management,divorced,tertiary,Porto,0,665.0,1,0,cellular,2,feb,158,2,207,1,other,0
15228,29,services,single,secondary,unknown,0,-142.0,1,0,unknown,16,may,140,1,-1,0,unknown,0
15229,49,services,married,unknown,Lisboa,0,1990.0,1,0,cellular,19,nov,44,4,-1,0,unknown,0
15230,34,technician,single,tertiary,unknown,0,-554.0,1,1,cellular,31,jul,68,2,-1,0,unknown,0
15232,32,technician,single,secondary,Lisboa,0,17.0,0,0,cellular,28,aug,17,15,-1,0,unknown,0
15233,59,administrator,married,secondary,Lisboa,0,1575.0,1,0,cellular,22,aug,1241,11,-1,0,unknown,1
15234,29,blue-collar,single,secondary,Lisboa,0,7531.0,0,0,cellular,15,may,50,2,-1,0,unknown,0
15235,37,blue-collar,married,primary,unknown,0,152.0,1,0,cellular,17,apr,252,2,-1,0,unknown,0
15236,23,services,single,secondary,unknown,0,870.0,0,0,cellular,29,dec,296,1,176,4,success,1
15237,26,services,single,secondary,unknown,0,186.0,1,0,unknown,21,may,72,3,-1,0,unknown,0
15238,37,blue-collar,married,primary,unknown,0,89.0,1,0,cellular,2,feb,393,1,245,4,failure,0
15239,36,blue-collar,married,unknown,unknown,0,70.0,1,0,unknown,8,may,219,4,-1,0,unknown,0
15240,32,blue-collar,married,primary,unknown,0,410.0,1,0,unknown,23,may,115,2,-1,0,unknown,0
15241,27,management,single,tertiary,unknown,0,0.0,1,0,cellular,5,feb,196,1,-1,0,unknown,0
15242,23,student,single,tertiary,Porto,0,1592.0,0,0,cellular,10,aug,298,1,-1,0,unknown,0
15243,30,technician,married,secondary,unknown,1,-1019.0,1,0,unknown,5,jun,955,4,-1,0,unknown,0
15244,24,administrator,single,secondary,unknown,0,1295.0,0,0,cellular,22,jul,355,2,92,1,success,1
15245,35,entrepreneur,single,tertiary,unknown,0,-15.0,1,0,unknown,21,may,554,3,-1,0,unknown,0
15246,30,services,single,secondary,unknown,0,117.0,0,0,cellular,28,jan,135,1,-1,0,unknown,0
15247,41,administrator,single,secondary,Porto,0,386.0,0,0,cellular,29,jan,125,1,-1,0,unknown,0
15248,43,technician,single,unknown,unknown,0,11115.0,0,0,cellular,23,apr,291,1,182,3,success,1
15249,58,administrator,married,secondary,Lisboa,0,2777.0,1,0,telephone,2,nov,214,3,-1,0,unknown,0
15250,41,unknown,single,primary,unknown,0,2398.0,1,0,unknown,8,may,287,2,-1,0,unknown,0
15251,26,management,single,tertiary,unknown,0,1494.0,1,0,cellular,6,may,477,2,-1,0,unknown,0
15252,33,blue-collar,married,primary,unknown,0,149.0,1,0,cellular,14,may,21,2,-1,0,unknown,0
15253,43,management,married,tertiary,unknown,0,1452.8647649790923,0,0,cellular,4,feb,57,1,-1,0,unknown,0
15254,52,blue-collar,married,secondary,Lisboa,0,0.0,1,0,cellular,17,nov,125,1,-1,0,unknown,0
15255,34,blue-collar,married,secondary,Lisboa,0,398.0,1,0,cellular,3,jun,161,2,-1,0,unknown,0
15256,29,technician,single,secondary,Lisboa,1,-368.0,1,0,cellular,5,may,151,1,-1,0,unknown,0
15257,31,technician,single,secondary,unknown,0,11.0,1,0,cellular,21,nov,16,9,-1,0,unknown,0
15258,34,blue-collar,married,primary,unknown,0,1451.0,1,0,cellular,9,apr,765,3,-1,0,unknown,0
15259,80,retired,married,secondary,Porto,0,87.0,0,0,telephone,27,oct,219,2,-1,0,unknown,0
15260,26,blue-collar,single,secondary,unknown,1,-8019.0,0,1,cellular,7,jul,299,3,-1,0,unknown,0
15261,38,services,married,secondary,unknown,0,304.0,0,1,cellular,2,feb,238,1,214,1,failure,0
15262,52,administrator,married,secondary,Lisboa,0,693.0,0,0,cellular,12,jun,271,1,-1,0,unknown,0
15263,47,services,divorced,secondary,Lisboa,0,-1730.0,1,1,cellular,18,may,178,3,-1,0,unknown,0
15264,39,blue-collar,single,secondary,Braga,0,290.0,1,0,cellular,5,may,128,1,336,1,other,0
15265,28,technician,single,secondary,unknown,0,3.0,1,0,cellular,14,may,190,2,-1,0,unknown,0
15266,37,blue-collar,married,secondary,Porto,0,4321.0,0,0,cellular,8,sep,421,2,95,1,success,0
15267,31,services,single,tertiary,Lisboa,0,620.0,0,0,cellular,2,feb,189,1,-1,0,unknown,0
15268,39,blue-collar,single,tertiary,unknown,0,263.0,1,0,cellular,29,jan,160,1,199,6,failure,0
15269,28,administrator,married,secondary,unknown,0,22171.0,1,0,unknown,28,may,85,3,-1,0,unknown,0
15270,47,entrepreneur,divorced,tertiary,Faro,0,178.0,0,0,cellular,4,feb,291,1,-1,0,unknown,0
15271,23,blue-collar,single,secondary,Amadora,0,668.0,1,0,cellular,18,may,857,3,-1,0,unknown,0
15272,40,blue-collar,divorced,secondary,unknown,0,0.0,1,0,cellular,15,may,21,2,-1,0,unknown,0
15273,46,technician,married,secondary,Porto,0,167.0,0,0,cellular,19,aug,155,3,-1,0,unknown,0
15274,48,blue-collar,married,secondary,unknown,0,2008.0,0,0,cellular,21,aug,238,4,-1,0,unknown,0
15275,50,entrepreneur,married,tertiary,Lisboa,0,230.0,0,0,telephone,30,jul,1089,4,-1,0,unknown,1
15276,48,services,married,secondary,unknown,0,328.0,0,0,unknown,6,jun,189,1,-1,0,unknown,0
15277,55,management,married,tertiary,unknown,0,223.0,0,0,cellular,8,aug,273,5,-1,0,unknown,0
15279,42,administrator,divorced,secondary,unknown,0,5354.0,1,0,cellular,17,apr,799,1,-1,0,unknown,0
15280,33,entrepreneur,divorced,tertiary,Amadora,0,188.0,1,0,unknown,7,may,118,3,-1,0,unknown,0
15281,45,management,married,primary,unknown,0,4758.0,1,0,cellular,5,may,632,5,287,6,success,0
15282,53,blue-collar,divorced,primary,Coimbra,0,4401.0,0,0,telephone,11,aug,254,1,-1,0,unknown,1
15283,35,technician,married,secondary,unknown,0,1144.0,0,0,cellular,20,aug,197,13,-1,0,unknown,0
15284,26,blue-collar,single,secondary,unknown,0,339.0,1,0,unknown,26,may,165,5,-1,0,unknown,0
15285,41,technician,married,secondary,Amadora,0,871.0,1,0,unknown,6,may,145,1,-1,0,unknown,0
15286,26,management,single,tertiary,Lisboa,0,1370.0,0,0,cellular,25,mar,231,1,295,1,other,0
15287,33,management,married,tertiary,Porto,0,644.0,1,1,cellular,3,feb,124,2,271,2,failure,0
15288,30,entrepreneur,married,tertiary,unknown,0,3037.0,1,0,cellular,15,may,10,5,175,7,other,0
15289,30,management,married,tertiary,unknown,0,860.0,1,0,cellular,20,apr,185,1,-1,0,unknown,0
15290,34,technician,single,secondary,unknown,0,2683.0,0,0,cellular,28,jul,73,2,-1,0,unknown,0
15291,52,management,married,tertiary,Porto,0,7192.0,0,0,cellular,4,aug,1486,1,-1,0,unknown,1
15292,30,management,married,tertiary,unknown,0,549.0,0,0,cellular,28,aug,59,8,-1,0,unknown,0
15293,33,management,divorced,tertiary,unknown,0,387.0,0,0,cellular,6,feb,17,5,-1,0,unknown,0
15294,37,management,married,secondary,unknown,0,2442.0,0,0,cellular,4,feb,97,1,-1,0,unknown,0
15295,26,services,single,secondary,Lisboa,0,901.0,1,0,unknown,26,may,764,2,-1,0,unknown,1
15296,41,blue-collar,single,unknown,unknown,0,1313.148332660796,0,0,unknown,20,jun,30,6,-1,0,unknown,0
15297,45,management,married,tertiary,unknown,0,-642.0,0,0,cellular,5,aug,124,4,-1,0,unknown,0
15298,31,blue-collar,single,secondary,Lisboa,0,475.0,0,0,cellular,7,jul,226,1,-1,0,unknown,0
15300,59,blue-collar,married,primary,unknown,0,3540.0,0,0,cellular,8,jul,165,1,-1,0,unknown,0
15301,55,management,divorced,tertiary,unknown,0,0.0,0,0,cellular,18,aug,309,4,-1,0,unknown,1
15302,59,blue-collar,divorced,primary,Porto,0,1.0,0,1,cellular,8,jul,214,1,-1,0,unknown,0
15303,41,blue-collar,married,primary,unknown,0,509.0,1,0,unknown,30,jun,146,3,-1,0,unknown,0
15304,37,services,married,secondary,unknown,0,1328.0,1,0,telephone,13,may,121,2,341,4,failure,0
15305,28,administrator,divorced,secondary,Braga,0,785.0,1,0,unknown,8,may,442,2,-1,0,unknown,1
15306,41,technician,married,secondary,unknown,0,1838.0,1,0,cellular,15,jul,135,1,-1,0,unknown,0
15307,38,blue-collar,single,primary,Lisboa,0,350.0,1,0,unknown,21,may,35,1,-1,0,unknown,0
15308,48,technician,married,secondary,Lisboa,0,-280.0,1,1,cellular,18,jul,300,1,-1,0,unknown,0
15309,35,blue-collar,married,primary,Amadora,0,0.0,1,0,cellular,30,jul,359,2,-1,0,unknown,0
15310,38,technician,married,tertiary,unknown,0,334.0,1,0,cellular,13,aug,139,2,-1,0,unknown,0
15311,57,retired,married,secondary,unknown,0,-37.0,0,1,cellular,7,jul,354,1,-1,0,unknown,0
15312,32,unemployed,single,secondary,Lisboa,0,747.0,1,0,cellular,8,may,130,2,-1,0,unknown,0
15313,32,services,single,secondary,Lisboa,0,1153.0,0,0,cellular,12,aug,340,2,-1,0,unknown,0
15315,70,retired,married,secondary,Lisboa,0,6422.0,0,0,cellular,10,mar,122,1,-1,0,unknown,1
15316,59,housemaid,married,primary,Porto,0,495.0,0,0,unknown,5,jun,150,2,-1,0,unknown,0
15317,37,blue-collar,married,secondary,Lisboa,0,287.0,1,0,unknown,6,jun,191,2,-1,0,unknown,0
15318,47,management,married,unknown,unknown,0,0.0,0,0,unknown,12,jun,77,3,-1,0,unknown,0
15319,33,management,married,tertiary,unknown,0,113.0,1,0,unknown,5,jun,101,11,-1,0,unknown,0
15320,42,student,single,tertiary,unknown,0,5291.0,0,0,cellular,12,aug,345,2,-1,0,unknown,0
15321,54,management,married,tertiary,unknown,0,588.0,0,0,cellular,13,aug,327,1,-1,0,unknown,0
15322,31,management,married,tertiary,Lisboa,0,325.0,1,0,cellular,18,jul,1139,2,-1,0,unknown,1
15323,44,blue-collar,married,secondary,Lisboa,0,4236.0,1,0,cellular,4,may,378,3,-1,0,unknown,0
15324,33,management,married,tertiary,unknown,0,373.0,0,0,cellular,28,jan,384,1,-1,0,unknown,0
15325,36,blue-collar,married,secondary,unknown,0,-870.0,1,0,unknown,26,may,102,2,-1,0,unknown,0
15326,33,administrator,married,tertiary,unknown,0,21.0,0,1,cellular,2,mar,202,2,-1,0,unknown,0
15327,51,management,married,tertiary,Amadora,0,346.0,0,0,cellular,12,nov,134,2,192,3,failure,1
15328,42,blue-collar,divorced,secondary,unknown,0,1820.0,1,0,unknown,28,may,202,2,-1,0,unknown,0
15329,37,blue-collar,married,secondary,Lisboa,0,1330.0,0,0,cellular,30,apr,390,1,-1,0,unknown,1
15330,35,housemaid,divorced,primary,unknown,0,1465.0,0,0,unknown,20,jun,40,1,-1,0,unknown,0
15331,33,blue-collar,married,secondary,Lisboa,1,-54.0,0,1,cellular,8,jul,42,2,-1,0,unknown,0
15332,32,blue-collar,married,primary,Porto,0,697.0,1,0,unknown,23,may,700,1,-1,0,unknown,0
15333,38,housemaid,single,primary,Braga,0,199.0,1,0,cellular,12,may,1203,1,306,1,failure,1
15334,58,retired,married,secondary,unknown,0,2126.0,0,0,cellular,9,apr,184,1,-1,0,unknown,0
15335,36,management,single,tertiary,Lisboa,0,774.0,0,0,cellular,19,nov,193,2,-1,0,unknown,0
15336,60,technician,married,secondary,unknown,0,1740.0,0,0,cellular,13,mar,296,2,-1,0,unknown,1
15337,52,blue-collar,married,secondary,Lisboa,0,1493.0,0,0,cellular,8,aug,94,2,-1,0,unknown,0
15338,50,unknown,married,primary,unknown,0,1502.0,0,0,unknown,6,jun,34,2,-1,0,unknown,0
15339,43,services,married,secondary,unknown,0,642.0,0,0,cellular,31,jul,644,2,-1,0,unknown,0
15340,46,management,divorced,secondary,unknown,0,-852.0,0,1,cellular,29,aug,728,2,-1,0,unknown,0
15341,34,technician,single,tertiary,Lisboa,0,992.0,1,0,cellular,5,feb,71,2,-1,0,unknown,1
15342,40,self-employed,single,tertiary,unknown,0,1616.0,0,0,telephone,28,jul,1009,7,-1,0,unknown,1
15343,42,services,married,secondary,Lisboa,0,3689.0,1,0,unknown,3,jun,363,1,-1,0,unknown,0
15344,43,unemployed,single,primary,Amadora,0,698.0,1,0,unknown,14,may,322,2,-1,0,unknown,0
15345,45,blue-collar,married,secondary,Braga,0,430.0,0,1,cellular,21,aug,140,2,-1,0,unknown,0
15346,30,technician,single,tertiary,Lisboa,0,985.0,1,0,cellular,19,feb,88,2,-1,0,unknown,0
15347,39,blue-collar,married,secondary,unknown,0,203.0,1,0,unknown,3,jun,143,1,-1,0,unknown,0
15348,44,management,married,secondary,unknown,0,1482.1192053183763,0,0,cellular,20,nov,82,1,-1,0,unknown,0
15349,32,blue-collar,married,primary,unknown,0,104.0,1,0,cellular,25,jul,211,3,-1,0,unknown,0
15350,30,services,married,unknown,Lisboa,0,280.0,1,1,unknown,28,may,674,2,-1,0,unknown,0
15351,24,management,single,secondary,unknown,0,86.0,0,0,unknown,2,jun,1075,2,-1,0,unknown,0
15352,44,blue-collar,married,primary,unknown,0,924.0,1,0,unknown,4,jun,89,3,-1,0,unknown,0
15353,42,management,married,tertiary,unknown,0,1823.0,1,0,unknown,13,may,31,1,-1,0,unknown,0
15354,34,housemaid,married,secondary,unknown,0,-97.0,1,1,cellular,8,jul,119,2,-1,0,unknown,0
15355,32,administrator,single,tertiary,Braga,0,497.0,1,0,cellular,13,aug,132,4,-1,0,unknown,0
15356,29,management,married,tertiary,unknown,0,4050.0,1,0,unknown,28,may,166,1,-1,0,unknown,0
15357,51,administrator,single,secondary,unknown,0,2685.0,0,0,unknown,20,jun,78,2,-1,0,unknown,0
15358,30,technician,single,tertiary,unknown,0,3.0,1,0,unknown,7,may,174,1,-1,0,unknown,0
15359,38,blue-collar,single,secondary,unknown,0,1911.0,1,0,cellular,31,jul,74,4,-1,0,unknown,0
15360,56,unemployed,divorced,secondary,Lisboa,0,283.0,1,1,cellular,20,apr,89,3,341,2,failure,0
15361,34,management,single,tertiary,Lisboa,0,556.0,1,0,cellular,20,apr,143,2,-1,0,unknown,0
15362,26,services,married,secondary,Amadora,0,955.5392792112659,1,0,cellular,24,jul,1036,1,-1,0,unknown,0
15363,31,technician,divorced,tertiary,Porto,0,2287.0,1,0,unknown,21,may,97,1,-1,0,unknown,0
15364,51,blue-collar,married,primary,unknown,0,1443.0,0,0,cellular,26,may,574,1,97,10,success,0
15365,53,entrepreneur,married,tertiary,Amadora,0,71.0,0,1,cellular,29,jan,86,1,-1,0,unknown,0
15366,38,blue-collar,married,unknown,Lisboa,0,5.0,1,0,unknown,7,may,221,2,-1,0,unknown,0
15367,38,management,single,tertiary,unknown,0,455.0,1,0,cellular,19,feb,255,2,555,6,success,1
15368,44,blue-collar,married,secondary,Porto,0,1482.1192053183763,1,0,cellular,21,nov,297,1,-1,0,unknown,0
15369,42,blue-collar,married,secondary,Lisboa,0,703.0,1,0,cellular,10,jul,210,1,-1,0,unknown,0
15370,39,management,married,tertiary,unknown,0,0.0,1,0,unknown,2,jun,46,2,-1,0,unknown,0
15371,35,administrator,married,secondary,Porto,0,557.0,1,0,cellular,17,jun,54,4,-1,0,unknown,0
15372,39,blue-collar,married,secondary,unknown,0,-66.0,0,1,telephone,24,jul,626,5,-1,0,unknown,0
15373,47,blue-collar,married,secondary,unknown,0,1981.0,1,0,cellular,21,jul,919,2,-1,0,unknown,1
15374,54,management,divorced,tertiary,unknown,0,5475.0,0,0,cellular,21,oct,1032,1,91,4,success,1
15375,49,blue-collar,married,secondary,Coimbra,0,4785.0,0,0,unknown,12,may,160,4,-1,0,unknown,0
